draw_idx,number,momentum,gap,markov,pattern,algebraic,lag1,lag2,hmmState,resonance,hit_in_5
506,13,0.4167,0.0000,0.1852,0.4000,0,0,0,0.5000,0,1
506,14,0.0655,0.2762,0.1667,0.3333,0,0,0,0.5000,0,1
506,15,0.0833,0.2523,0.2857,0.0714,0,0,0,0.5000,0,1
506,16,0.0833,0.2477,0.2500,0.0667,0,0,1,0.5000,0,1
506,17,0.0565,0.0000,0.2667,0.2308,0,0,1,0.5000,1,0
506,18,-0.3304,1.0000,0.5135,0.3000,0,0,0,0.5000,0,1
506,19,0.0565,0.5825,0.4516,0.3000,0,0,0,0.5000,0,1
506,20,0.0208,0.6355,0.3714,0.2941,0,0,0,0.5000,0,0
506,21,0.1012,0.4630,0.1923,0.0667,0,0,1,0.5000,0,1
506,22,-0.1875,0.6383,0.2381,0.2281,0,0,0,0.5000,0,1
506,23,-0.3036,1.0000,0.4118,0.2632,0,0,0,0.5000,0,1
506,24,0.4077,0.2569,0.3103,0.1667,0,0,1,0.5000,0,0
506,25,-0.2857,0.8611,0.1563,0.3030,0,1,0,0.5000,1,1
506,26,-0.1964,0.7850,0.1818,0.2642,0,1,0,0.5000,0,1
506,27,-0.2857,1.0000,0.2500,0.3529,0,0,0,0.5000,0,1
506,28,0.0923,0.4771,0.2593,0.1333,0,1,0,0.5000,0,0
506,29,-0.3036,1.0000,0.3824,0.2500,0,0,0,0.5000,0,0
506,30,-0.3393,1.0000,0.3684,0.2813,0,0,1,0.5000,0,1
506,31,0.0923,0.2364,0.1852,0.3529,0,1,1,0.5000,0,1
506,32,-0.2679,1.0000,0.2667,0.2500,0,1,0,0.5000,0,1
506,33,0.0030,0.0000,0.2778,0.2500,0,0,1,0.5000,0,1
506,34,-0.2500,1.0000,0.2500,0.1739,0,0,0,0.5000,0,1
506,35,0.1190,0.2190,0.1667,0.0667,0,0,0,0.5000,0,1
506,36,-0.2857,1.0000,0.3125,0.2051,0,0,1,0.5000,0,1
506,37,0.0923,0.2430,0.1852,0.3750,0,0,0,0.5000,0,1
506,38,0.0923,0.2385,0.1111,0.3810,0,0,1,0.5000,0,1
506,39,0.0387,0.0000,0.3125,0.3125,0,1,1,0.5000,0,1
506,40,-0.2411,1.0000,0.2222,0.2667,0,0,0,0.5000,0,1
506,41,0.3185,0.3551,0.3077,0.5000,0,0,0,0.5000,0,0
506,42,0.0744,0.5185,0.2759,0.1875,0,0,1,0.5000,0,1
506,43,0.1190,0.0000,0.2609,0.3333,0,0,0,0.5000,0,1
506,44,-0.2589,0.7925,0.2759,0.2683,0,0,0,0.5000,0,1
506,45,-0.3125,1.0000,0.3429,0.3056,0,0,1,0.5000,0,0
506,46,-0.2768,1.0000,0.1935,0.4118,0,0,0,0.5000,0,1
506,47,-0.2232,1.0000,0.1200,0.2826,0,0,0,0.5000,0,1
506,48,0.1369,0.0000,0.3333,0.3636,0,0,0,0.5000,0,1
506,49,0.0387,0.5926,0.2424,0.2353,0,0,1,0.5000,0,1
508,1,0.2242,0.0000,0.0909,0.1429,0,0,0,0.5000,0,1
508,2,-0.2909,1.0000,0.3750,0.2045,0,0,0,0.5000,0,1
508,3,-0.2818,1.0000,0.1935,0.3243,0,0,1,0.5000,0,1
508,4,0.0788,0.5047,0.3214,0.2667,0,1,0,0.5000,0,1
508,5,0.0606,0.0000,0.3448,0.4000,0,0,0,0.5000,0,1
508,6,0.5000,0.1574,0.1667,0.5000,0,1,0,0.5000,0,0
508,7,0.0242,0.3204,0.3235,0.2000,0,0,0,0.5000,0,1
508,8,-0.2364,0.7212,0.1154,0.2857,0,0,0,0.5000,0,1
508,9,-0.3364,1.0000,0.3784,0.3548,0,0,1,0.5000,0,1
508,10,-0.0030,0.3462,0.2973,0.2353,0,0,0,0.5000,0,1
508,11,0.0333,0.6038,0.2121,0.3125,0,0,1,0.5000,0,1
508,12,0.4030,0.0000,0.2857,0.0000,0,1,0,0.5000,0,1
508,13,0.4121,0.0000,0.1852,0.4000,0,1,0,0.5000,0,1
508,14,0.0606,0.2762,0.1667,0.3333,0,0,0,0.5000,0,1
508,15,0.0788,0.2523,0.2857,0.0714,0,0,1,0.5000,0,0
508,16,0.0879,0.2407,0.2222,0.0667,0,1,0,0.5000,0,1
508,17,0.0606,0.0000,0.2759,0.2308,0,0,0,0.5000,1,1
508,18,-0.3364,1.0000,0.5135,0.3158,0,0,0,0.5000,0,1
508,19,0.0515,0.5825,0.4516,0.3000,0,0,0,0.5000,0,1
508,20,0.0152,0.6355,0.3714,0.2941,0,1,0,0.5000,0,0
508,21,0.1061,0.4848,0.2000,0.0714,0,0,0,0.5000,0,1
508,22,-0.1909,0.6383,0.2381,0.2364,0,0,0,0.5000,0,1
508,23,-0.3091,1.0000,0.4118,0.2632,0,1,1,0.5000,0,1
508,24,0.4121,0.2500,0.2857,0.2000,0,1,0,0.5000,0,1
508,25,-0.2818,0.8571,0.1613,0.3030,0,0,1,0.5000,1,1
508,26,-0.1909,0.8163,0.1905,0.2692,0,0,0,0.5000,0,1
508,27,-0.2909,1.0000,0.2500,0.3529,0,1,0,0.5000,0,0
508,28,0.0970,0.4762,0.2692,0.1429,0,0,0,0.5000,0,1
508,29,-0.3091,1.0000,0.3824,0.2632,0,0,0,0.5000,0,0
508,30,-0.3364,1.0000,0.3784,0.2813,0,0,1,0.5000,0,1
508,31,0.1061,0.2400,0.1600,0.3529,0,0,0,0.5000,0,1
508,32,-0.2636,1.0000,0.2759,0.2308,0,0,0,0.5000,0,1
508,33,0.0061,0.0000,0.2571,0.2500,0,1,1,0.5000,0,1
508,34,-0.2545,1.0000,0.2500,0.1556,0,0,1,0.5000,0,0
508,35,0.1152,0.2190,0.1667,0.0667,0,0,0,0.5000,0,1
508,36,-0.2818,1.0000,0.3226,0.2051,0,0,0,0.5000,0,1
508,37,0.0879,0.2430,0.1852,0.3750,0,0,1,0.5000,0,1
508,38,0.0970,0.2525,0.1154,0.4000,0,0,0,0.5000,0,1
508,39,0.0515,0.0000,0.2667,0.3125,0,1,0,0.5000,0,1
508,40,-0.2455,1.0000,0.2222,0.2500,0,0,1,0.5000,0,1
508,41,0.3121,0.3551,0.3077,0.5000,0,0,1,0.5000,0,0
508,42,0.0788,0.5047,0.2500,0.1875,0,1,0,0.5000,0,1
508,43,0.1152,0.0000,0.2609,0.2857,0,1,1,0.5000,0,0
508,44,-0.2636,0.7925,0.2759,0.2683,0,1,0,0.5000,0,0
508,45,-0.3091,1.0000,0.3529,0.3056,0,0,0,0.5000,0,1
508,46,-0.2818,1.0000,0.1935,0.4063,0,0,0,0.5000,0,0
508,47,-0.2273,1.0000,0.1200,0.2667,0,0,1,0.5000,0,0
508,48,0.1333,0.0000,0.3333,0.3636,0,0,0,0.5000,0,1
508,49,0.0424,0.6019,0.2500,0.2500,0,0,0,0.5000,0,1
510,1,0.2222,0.0000,0.0909,0.1667,0,1,0,0.5000,0,0
510,2,-0.2963,1.0000,0.3750,0.2143,0,0,0,0.5000,0,1
510,3,-0.2778,1.0000,0.2000,0.3243,0,0,1,0.5000,0,1
510,4,0.0833,0.5532,0.3333,0.2857,0,0,0,0.5000,0,1
510,5,0.0556,0.0000,0.3448,0.4000,0,0,0,0.5000,0,1
510,6,0.5000,0.1553,0.1765,0.5000,0,0,0,0.5000,0,1
510,7,0.0185,0.3204,0.3235,0.2000,0,0,0,0.5000,0,1
510,8,-0.2407,0.7212,0.1154,0.2857,0,1,0,0.5000,0,1
510,9,-0.3333,1.0000,0.3611,0.3548,0,1,1,0.5000,0,1
510,10,-0.0093,0.3462,0.2973,0.2353,0,0,0,0.5000,0,1
510,11,0.0370,0.5962,0.2188,0.3125,0,0,1,0.5000,0,1
510,12,0.4074,0.0000,0.2963,0.0000,0,0,0,0.5000,0,1
510,13,0.4167,0.0000,0.1923,0.2500,0,1,1,0.5000,0,1
510,14,0.0556,0.2762,0.1667,0.3333,0,0,1,0.5000,0,1
510,15,0.0833,0.2453,0.2593,0.0714,0,1,0,0.5000,0,1
510,16,0.0926,0.2358,0.2308,0.0714,0,1,0,0.5000,0,1
510,17,0.0556,0.0000,0.2759,0.2308,0,0,0,0.5000,1,1
510,18,-0.3426,1.0000,0.5135,0.3333,0,0,0,0.5000,0,1
510,19,0.0463,0.5825,0.4516,0.3000,0,0,0,0.5000,0,0
510,20,0.0185,0.6346,0.3824,0.2500,0,0,1,0.5000,0,1
510,21,0.1019,0.4848,0.2000,0.0714,0,0,0,0.5000,0,1
510,22,-0.1944,0.6383,0.2381,0.2453,0,0,0,0.5000,0,1
510,23,-0.2963,1.0000,0.4063,0.2632,0,0,0,0.5000,0,1
510,24,0.4167,0.2476,0.2963,0.2000,0,0,1,0.5000,0,1
510,25,-0.2778,0.8365,0.1333,0.3030,0,1,0,0.5000,1,1
510,26,-0.1944,0.8163,0.1905,0.2800,0,0,0,0.5000,0,1
510,27,-0.2870,1.0000,0.2581,0.3529,0,0,1,0.5000,0,1
510,28,0.0926,0.4762,0.2692,0.1429,0,1,0,0.5000,0,1
510,29,-0.3148,1.0000,0.3824,0.2778,0,0,0,0.5000,0,0
510,30,-0.3333,1.0000,0.3889,0.2813,0,0,1,0.5000,0,1
510,31,0.1019,0.2400,0.1600,0.3529,0,0,0,0.5000,0,1
510,32,-0.2685,1.0000,0.2759,0.2308,0,1,0,0.5000,0,1
510,33,0.0185,0.0000,0.2121,0.2500,0,1,0,0.5000,0,1
510,34,-0.2500,1.0000,0.2593,0.1556,0,0,0,0.5000,0,1
510,35,0.1111,0.2190,0.1667,0.0667,0,0,1,0.5000,0,1
510,36,-0.2870,1.0000,0.3226,0.2162,0,0,0,0.5000,0,1
510,37,0.0926,0.2404,0.1923,0.4000,0,0,0,0.5000,0,1
510,38,0.0926,0.2525,0.1154,0.4000,0,0,0,0.5000,0,1
510,39,0.0556,0.0000,0.2759,0.3125,0,0,0,0.5000,0,1
510,40,-0.2407,1.0000,0.1923,0.2500,0,1,1,0.5000,0,1
510,41,0.3148,0.3700,0.3158,0.5000,0,0,0,0.5000,0,1
510,42,0.0833,0.5098,0.2593,0.2000,0,0,0,0.5000,0,1
510,43,0.1296,0.0000,0.1905,0.2857,0,1,0,0.5000,0,1
510,44,-0.2593,0.7864,0.2857,0.2683,0,0,1,0.5000,0,1
510,45,-0.3148,1.0000,0.3529,0.3235,0,0,0,0.5000,0,1
510,46,-0.2870,1.0000,0.1935,0.4063,0,1,0,0.5000,0,0
510,47,-0.2222,1.0000,0.1250,0.2667,0,0,0,0.5000,0,1
510,48,0.1296,0.0000,0.3333,0.3636,0,0,0,0.5000,0,1
510,49,0.0370,0.6019,0.2500,0.2500,0,0,0,0.5000,0,1
512,1,0.2296,0.0000,0.1000,0.1667,0,1,0,0.5000,0,1
512,2,-0.3019,1.0000,0.3750,0.2000,0,0,0,0.5000,0,0
512,3,-0.2736,1.0000,0.1724,0.3243,0,1,0,0.5000,0,1
512,4,0.0786,0.5532,0.3333,0.2857,0,0,0,0.5000,0,1
512,5,0.0503,0.0000,0.3448,0.4000,0,0,0,0.5000,0,0
512,6,0.5000,0.1553,0.1765,0.5000,0,0,1,0.5000,0,1
512,7,0.0126,0.3204,0.3235,0.2000,0,0,1,0.5000,0,1
512,8,-0.2358,0.7423,0.1200,0.2927,0,0,0,0.5000,0,1
512,9,-0.3208,0.9706,0.3235,0.3548,0,1,0,0.5000,0,1
512,10,-0.0157,0.3462,0.2973,0.2500,0,1,0,0.5000,0,1
512,11,0.0409,0.5825,0.1935,0.3125,0,1,0,0.5000,0,1
512,12,0.4025,0.0000,0.2963,0.0000,0,0,0,0.5000,0,1
512,13,0.4308,0.0000,0.1667,0.2500,0,0,0,0.5000,0,1
512,14,0.0597,0.2887,0.1724,0.3500,0,0,0,0.5000,0,1
512,15,0.0881,0.2404,0.2692,0.0769,0,1,0,0.5000,0,1
512,16,0.0975,0.2474,0.2400,0.0714,0,0,0,0.5000,0,1
512,17,0.0503,0.0000,0.2759,0.2308,0,0,0,0.5000,1,1
512,18,-0.3491,1.0000,0.5135,0.3143,0,0,1,0.5000,0,0
512,19,0.0409,0.5825,0.4516,0.3000,0,1,1,0.5000,0,0
512,20,0.0220,0.6465,0.3939,0.2667,0,0,0,0.5000,0,1
512,21,0.0975,0.4848,0.2000,0.0714,0,0,0,0.5000,0,1
512,22,-0.1981,0.6383,0.2381,0.2549,0,0,0,0.5000,0,0
512,23,-0.3019,1.0000,0.4063,0.2632,0,1,1,0.5000,0,1
512,24,0.4214,0.2404,0.2692,0.2000,0,1,1,0.5000,0,1
512,25,-0.2736,0.8317,0.1379,0.3030,0,0,1,0.5000,1,1
512,26,-0.1981,0.8163,0.1905,0.2917,0,0,0,0.5000,0,0
512,27,-0.2830,1.0000,0.2667,0.3529,0,0,1,0.5000,0,1
512,28,0.0975,0.4706,0.2800,0.0769,0,0,1,0.5000,0,1
512,29,-0.3208,1.0000,0.3824,0.2571,0,0,1,0.5000,0,0
512,30,-0.3302,1.0000,0.3714,0.2813,0,1,1,0.5000,0,1
512,31,0.0975,0.2400,0.1600,0.3529,0,0,0,0.5000,0,1
512,32,-0.2642,1.0000,0.2857,0.2308,0,0,1,0.5000,0,1
512,33,0.0220,0.0000,0.2188,0.2667,0,0,1,0.5000,0,1
512,34,-0.2547,1.0000,0.2593,0.1628,0,0,0,0.5000,0,1
512,35,0.1164,0.2200,0.1739,0.0714,0,0,0,0.5000,0,1
512,36,-0.2925,1.0000,0.3226,0.2286,0,0,0,0.5000,0,1
512,37,0.0881,0.2404,0.1923,0.3571,0,1,0,0.5000,0,1
512,38,0.0881,0.2525,0.1154,0.4000,0,0,0,0.5000,0,1
512,39,0.0503,0.0000,0.2759,0.3125,0,0,0,0.5000,0,1
512,40,-0.2264,1.0000,0.1667,0.2500,0,0,0,0.5000,0,1
512,41,0.3082,0.3700,0.3158,0.5000,0,0,0,0.5000,0,1
512,42,0.0786,0.5098,0.2593,0.2000,0,0,1,0.5000,0,1
512,43,0.1352,0.0000,0.2000,0.2857,0,0,0,0.5000,0,1
512,44,-0.2547,0.7723,0.2963,0.2683,0,0,1,0.5000,0,1
512,45,-0.3208,1.0000,0.3529,0.3125,0,0,0,0.5000,0,1
512,46,-0.2830,1.0000,0.2000,0.4063,0,1,1,0.5000,0,1
512,47,-0.2264,1.0000,0.1250,0.2791,0,0,0,0.5000,0,1
512,48,0.1258,0.0000,0.3333,0.3636,0,0,0,0.5000,0,0
512,49,0.0314,0.6019,0.2500,0.2500,0,1,0,0.5000,0,1
514,1,0.2372,0.0000,0.1111,0.2000,0,0,1,0.5000,0,1
514,2,-0.3077,1.0000,0.3750,0.2000,0,1,0,0.5000,0,0
514,3,-0.2692,1.0000,0.1786,0.3243,0,0,1,0.5000,0,1
514,4,0.0737,0.5532,0.3333,0.2857,0,0,0,0.5000,0,0
514,5,0.0449,0.0000,0.3448,0.4000,0,0,0,0.5000,0,0
514,6,0.5000,0.1667,0.1875,0.5000,0,0,0,0.5000,0,1
514,7,0.0160,0.3168,0.3333,0.1429,0,0,1,0.5000,0,1
514,8,-0.2404,0.7423,0.1200,0.3077,0,0,0,0.5000,0,1
514,9,-0.3173,0.9897,0.3333,0.3667,0,0,0,0.5000,0,1
514,10,-0.0128,0.3465,0.3056,0.2500,0,0,1,0.5000,0,1
514,11,0.0449,0.5743,0.2000,0.3125,0,1,0,0.5000,0,1
514,12,0.3974,0.0000,0.2963,0.0000,0,0,0,0.5000,0,0
514,13,0.4263,0.0000,0.1667,0.2500,0,0,0,0.5000,0,1
514,14,0.0545,0.2887,0.1724,0.3500,0,0,0,0.5000,0,1
514,15,0.0929,0.2424,0.2800,0.0769,0,0,0,0.5000,0,1
514,16,0.0929,0.2474,0.2400,0.0714,0,0,0,0.5000,0,1
514,17,0.0449,0.0000,0.2759,0.2500,0,1,0,0.5000,1,0
514,18,-0.3462,1.0000,0.5278,0.3143,0,0,1,0.5000,0,1
514,19,0.0545,0.5714,0.4483,0.3333,0,0,0,0.5000,0,1
514,20,0.0160,0.6465,0.3939,0.2667,0,0,0,0.5000,0,1
514,21,0.0929,0.4848,0.2000,0.0714,0,0,0,0.5000,0,0
514,22,-0.2019,0.6383,0.2381,0.2653,0,0,0,0.5000,0,0
514,23,-0.2885,1.0000,0.4000,0.2632,0,0,0,0.5000,0,1
514,24,0.4359,0.2644,0.2500,0.2500,0,0,0,0.5000,0,1
514,25,-0.2692,0.8710,0.1429,0.3030,0,0,0,0.5000,1,1
514,26,-0.2019,0.8163,0.1905,0.2766,0,0,1,0.5000,0,0
514,27,-0.2788,1.0000,0.2759,0.3529,0,0,0,0.5000,0,1
514,28,0.1026,0.4842,0.2917,0.0833,0,0,0,0.5000,0,1
514,29,-0.3173,1.0000,0.3636,0.2571,0,1,1,0.5000,0,1
514,30,-0.3173,0.9796,0.3636,0.2813,0,0,0,0.5000,0,1
514,31,0.0929,0.2400,0.1600,0.3529,0,0,0,0.5000,0,0
514,32,-0.2596,1.0000,0.2593,0.2308,0,1,0,0.5000,0,1
514,33,0.0256,0.0000,0.2258,0.2667,0,0,0,0.5000,0,1
514,34,-0.2596,1.0000,0.2593,0.1707,0,0,0,0.5000,0,1
514,35,0.1122,0.2200,0.1739,0.0714,0,0,0,0.5000,0,1
514,36,-0.2981,1.0000,0.3226,0.2059,0,0,1,0.5000,0,0
514,37,0.0929,0.2353,0.2000,0.3846,0,1,0,0.5000,0,1
514,38,0.0833,0.2525,0.1154,0.4000,0,0,0,0.5000,0,0
514,39,0.0449,0.0000,0.2759,0.3333,0,0,1,0.5000,0,0
514,40,-0.2308,1.0000,0.1667,0.2326,0,0,1,0.5000,0,1
514,41,0.3013,0.3700,0.3158,0.5000,0,0,0,0.5000,0,1
514,42,0.0833,0.5102,0.2692,0.2143,0,0,0,0.5000,0,1
514,43,0.1314,0.0000,0.2000,0.3077,0,1,0,0.5000,0,1
514,44,-0.2500,0.7500,0.2692,0.2683,0,1,1,0.5000,0,1
514,45,-0.3269,1.0000,0.3529,0.3125,0,1,0,0.5000,0,0
514,46,-0.2692,1.0000,0.1786,0.4063,0,0,0,0.5000,0,1
514,47,-0.2308,1.0000,0.1250,0.2619,0,0,1,0.5000,0,1
514,48,0.1218,0.0000,0.3333,0.3000,0,0,1,0.5000,0,0
514,49,0.0353,0.6186,0.2581,0.2667,0,0,0,0.5000,0,1
516,1,0.2451,0.0000,0.1250,0.2000,0,0,0,0.5000,0,1
516,2,-0.3039,1.0000,0.3871,0.2000,0,1,1,0.5000,0,1
516,3,-0.2647,1.0000,0.1852,0.3243,0,0,0,0.5000,0,1
516,4,0.0686,0.5532,0.3333,0.2857,0,0,0,0.5000,0,0
516,5,0.0392,0.0000,0.3448,0.4286,0,1,0,0.5000,0,0
516,6,0.5000,0.1667,0.1875,0.5000,0,0,0,0.5000,0,1
516,7,0.0196,0.3263,0.3438,0.1538,0,0,0,0.5000,0,1
516,8,-0.2451,0.7423,0.1200,0.2895,0,0,1,0.5000,0,0
516,9,-0.3235,0.9897,0.3333,0.3448,0,0,1,0.5000,0,1
516,10,-0.0098,0.3400,0.2857,0.2500,0,1,0,0.5000,0,1
516,11,0.0490,0.5657,0.2069,0.3125,0,1,0,0.5000,0,1
516,12,0.3922,0.0000,0.2963,0.0000,0,0,0,0.5000,0,0
516,13,0.4216,0.0000,0.1667,0.2500,0,0,1,0.5000,0,1
516,14,0.0490,0.2887,0.1724,0.3500,0,0,0,0.5000,0,1
516,15,0.0882,0.2424,0.2800,0.0769,0,0,1,0.5000,0,1
516,16,0.0882,0.2474,0.2400,0.0714,0,0,0,0.5000,0,0
516,17,0.0490,0.0000,0.2857,0.2500,0,0,0,0.5000,1,1
516,18,-0.3431,1.0000,0.5143,0.3143,0,1,0,0.5000,0,1
516,19,0.0490,0.5714,0.4483,0.3333,0,0,1,0.5000,0,1
516,20,0.0098,0.6465,0.3939,0.2667,0,1,0,0.5000,0,1
516,21,0.0882,0.4848,0.2000,0.0714,0,1,0,0.5000,0,0
516,22,-0.2059,0.6383,0.2381,0.2766,0,0,0,0.5000,0,0
516,23,-0.2941,1.0000,0.4000,0.2778,0,0,0,0.5000,0,1
516,24,0.4314,0.2644,0.2500,0.2500,0,0,0,0.5000,0,1
516,25,-0.2745,0.8710,0.1429,0.3226,0,0,0,0.5000,1,1
516,26,-0.1961,0.7835,0.1500,0.2766,0,1,0,0.5000,0,1
516,27,-0.2843,1.0000,0.2759,0.3333,0,0,1,0.5000,0,1
516,28,0.0980,0.4842,0.2917,0.0833,0,0,0,0.5000,0,1
516,29,-0.3039,1.0000,0.3548,0.2571,0,0,0,0.5000,0,1
516,30,-0.3235,0.9796,0.3636,0.2813,0,1,0,0.5000,0,1
516,31,0.0882,0.2400,0.1600,0.3125,0,1,0,0.5000,0,0
516,32,-0.2549,1.0000,0.2692,0.2368,0,0,0,0.5000,0,1
516,33,0.0196,0.0000,0.2258,0.2857,0,1,0,0.5000,0,1
516,34,-0.2647,1.0000,0.2593,0.1795,0,0,0,0.5000,0,0
516,35,0.1078,0.2200,0.1739,0.0769,0,1,0,0.5000,0,1
516,36,-0.2941,1.0000,0.3333,0.2059,0,0,0,0.5000,0,1
516,37,0.0980,0.2473,0.2083,0.3846,0,0,0,0.5000,0,1
516,38,0.0784,0.2525,0.1154,0.4000,0,0,1,0.5000,0,0
516,39,0.0490,0.0000,0.2857,0.3333,0,0,1,0.5000,0,1
516,40,-0.2255,1.0000,0.1739,0.2326,0,0,0,0.5000,0,1
516,41,0.2941,0.3700,0.3158,0.5000,0,1,0,0.5000,0,0
516,42,0.0784,0.5102,0.2692,0.2143,0,0,1,0.5000,0,1
516,43,0.1373,0.0000,0.2105,0.3077,0,1,0,0.5000,0,1
516,44,-0.2353,0.7041,0.2083,0.2683,0,1,1,0.5000,0,1
516,45,-0.3235,1.0000,0.3636,0.3226,0,0,0,0.5000,0,1
516,46,-0.2745,1.0000,0.1786,0.4333,0,0,0,0.5000,0,1
516,47,-0.2255,1.0000,0.1304,0.2619,0,0,1,0.5000,0,1
516,48,0.1275,0.0000,0.3000,0.3000,0,1,0,0.5000,0,1
516,49,0.0294,0.6186,0.2581,0.2667,0,0,0,0.5000,0,1
518,1,0.2433,0.0000,0.1250,0.2500,0,0,1,0.5000,0,1
518,2,-0.2900,1.0000,0.3448,0.2000,0,1,0,0.5000,0,1
518,3,-0.2700,1.0000,0.1852,0.3143,0,0,0,0.5000,0,1
518,4,0.0633,0.5532,0.3333,0.2857,0,0,0,0.5000,0,0
518,5,0.0433,0.0000,0.3571,0.4286,0,0,0,0.5000,0,1
518,6,0.5000,0.1667,0.1875,0.5000,0,0,0,0.5000,0,1
518,7,0.0133,0.3263,0.3438,0.1538,0,0,0,0.5000,0,1
518,8,-0.2400,0.7753,0.1250,0.2895,0,0,0,0.5000,0,1
518,9,-0.3200,0.9688,0.3125,0.3448,0,1,0,0.5000,0,1
518,10,-0.0067,0.3367,0.2941,0.2500,0,1,1,0.5000,0,1
518,11,0.0533,0.5806,0.2143,0.3333,0,0,0,0.5000,0,1
518,12,0.3867,0.0000,0.2963,0.0000,0,0,0,0.5000,0,0
518,13,0.4267,0.0000,0.1739,0.2500,0,0,0,0.5000,0,1
518,14,0.0433,0.2887,0.1724,0.3500,0,0,1,0.5000,0,0
518,15,0.0933,0.2421,0.2917,0.0833,0,0,0,0.5000,0,1
518,16,0.0833,0.2474,0.2400,0.0714,0,0,1,0.5000,0,0
518,17,0.0433,0.0000,0.2857,0.2500,0,0,0,0.5000,1,1
518,18,-0.3400,1.0000,0.5294,0.3143,0,1,0,0.5000,0,1
518,19,0.0533,0.6429,0.4643,0.3750,0,0,0,0.5000,0,1
518,20,0.0133,0.6667,0.4063,0.2857,0,0,0,0.5000,0,1
518,21,0.0933,0.4946,0.2083,0.0769,0,0,0,0.5000,0,1
518,22,-0.2100,0.6383,0.2381,0.2667,0,0,0,0.5000,0,0
518,23,-0.3000,1.0000,0.4000,0.2941,0,0,0,0.5000,0,1
518,24,0.4267,0.2644,0.2500,0.2500,0,0,0,0.5000,0,1
518,25,-0.2800,0.8710,0.1429,0.3448,0,0,0,0.5000,1,1
518,26,-0.1900,0.7660,0.1579,0.2766,0,0,1,0.5000,0,1
518,27,-0.2800,1.0000,0.2857,0.3333,0,0,0,0.5000,0,1
518,28,0.0933,0.4842,0.2917,0.0833,0,0,0,0.5000,0,1
518,29,-0.3100,1.0000,0.3548,0.2571,0,1,0,0.5000,0,1
518,30,-0.3200,1.0000,0.3750,0.2903,0,0,0,0.5000,0,1
518,31,0.0933,0.2347,0.1667,0.3333,0,1,0,0.5000,0,1
518,32,-0.2600,1.0000,0.2692,0.2500,0,0,0,0.5000,0,1
518,33,0.0233,0.0000,0.2333,0.2857,0,1,1,0.5000,0,1
518,34,-0.2700,1.0000,0.2593,0.1579,0,0,1,0.5000,0,0
518,35,0.1133,0.2308,0.1818,0.0769,0,0,0,0.5000,0,1
518,36,-0.3000,1.0000,0.3333,0.2188,0,0,0,0.5000,0,1
518,37,0.0933,0.2473,0.2083,0.3846,0,0,0,0.5000,0,1
518,38,0.0833,0.2500,0.1200,0.4211,0,0,0,0.5000,0,1
518,39,0.0533,0.0000,0.2963,0.3333,0,0,1,0.5000,0,1
518,40,-0.2300,1.0000,0.1739,0.2439,0,0,0,0.5000,0,1
518,41,0.2967,0.3750,0.3243,0.5000,0,0,0,0.5000,0,1
518,42,0.0833,0.5053,0.2800,0.1538,0,0,0,0.5000,0,1
518,43,0.1433,0.0000,0.2222,0.3333,0,0,1,0.5000,0,1
518,44,-0.2200,0.6923,0.1818,0.2683,0,0,0,0.5000,0,1
518,45,-0.3300,1.0000,0.3636,0.3448,0,0,0,0.5000,0,1
518,46,-0.2800,1.0000,0.1786,0.4138,0,0,1,0.5000,0,1
518,47,-0.2200,1.0000,0.1364,0.2619,0,0,0,0.5000,0,1
518,48,0.1333,0.0000,0.3158,0.3000,0,0,0,0.5000,0,1
518,49,0.0233,0.6186,0.2581,0.2667,0,1,0,0.5000,0,0
520,1,0.2517,0.0000,0.1429,0.2500,0,0,1,0.5000,0,1
520,2,-0.2857,1.0000,0.3571,0.2051,0,0,0,0.5000,0,1
520,3,-0.2755,1.0000,0.1852,0.3143,0,1,0,0.5000,0,1
520,4,0.0578,0.5532,0.3333,0.2857,0,0,1,0.5000,0,0
520,5,0.0374,0.0000,0.3571,0.4286,0,0,0,0.5000,0,1
520,6,0.5000,0.1667,0.1875,0.5000,0,0,0,0.5000,0,0
520,7,0.0068,0.3263,0.3438,0.1538,0,0,1,0.5000,0,1
520,8,-0.2449,0.7753,0.1250,0.3056,0,0,0,0.5000,0,1
520,9,-0.3163,0.9574,0.3226,0.3448,0,1,1,0.5000,0,1
520,10,0.0068,0.3229,0.2500,0.2500,0,1,1,0.5000,0,1
520,11,0.0476,0.5806,0.2143,0.3333,0,0,0,0.5000,0,1
520,12,0.3810,0.0000,0.2963,0.0000,0,1,0,0.5000,0,0
520,13,0.4218,0.0000,0.1739,0.2500,0,0,0,0.5000,0,1
520,14,0.0476,0.2813,0.1429,0.3500,0,1,1,0.5000,0,1
520,15,0.0884,0.2421,0.2917,0.0833,0,0,1,0.5000,0,1
520,16,0.0884,0.2500,0.2500,0.0769,0,0,0,0.5000,0,1
520,17,0.0374,0.0000,0.2857,0.2727,0,0,1,0.5000,1,0
520,18,-0.3367,1.0000,0.5455,0.3235,0,0,0,0.5000,0,1
520,19,0.0476,0.6429,0.4643,0.3750,0,0,0,0.5000,0,1
520,20,0.0068,0.6667,0.4063,0.2857,0,0,0,0.5000,0,1
520,21,0.0884,0.4946,0.2083,0.0769,0,0,0,0.5000,0,1
520,22,-0.2143,0.6383,0.2381,0.2667,0,1,0,0.5000,0,0
